,reservation_no,room_no,total_nights,total_rate,avg_daily_rate,room_type,rate_type,booking_date,reservation_date,reservation_weekday,reservation_date_short
12542,14137,207,2,169.5,84.75,King,Expedia,2019-04-21,2019-04-26,Friday,"26, April"
12543,14137,207,2,169.5,84.75,King,Expedia,2019-04-21,2019-04-27,Saturday,"27, April"
12544,14139,108,2,169.5,84.75,Double ,Expedia,2019-04-21,2019-04-26,Friday,"26, April"
12545,14139,108,2,169.5,84.75,Double ,Expedia,2019-04-21,2019-04-27,Saturday,"27, April"
12546,14140,202,2,169.5,84.75,King,Expedia,2019-04-21,2019-04-26,Friday,"26, April"
12547,14140,202,2,169.5,84.75,King,Expedia,2019-04-21,2019-04-27,Saturday,"27, April"
12548,14142,104,1,78.0,78.0,Double ,Best Available Rate,2019-04-21,2019-04-21,Sunday,"21, April"
12549,14143,111,1,128.0,128.0,Upscale Jacuzzi King,Best Available Rate,2019-04-21,2019-04-27,Saturday,"27, April"
12550,14144, ,1,167.4,167.4, ,Booking.com,2019-04-22,2019-04-24,Wednesday,"24, April"
12551,14152,212,2,154.5,77.25,King,Expedia,2019-04-22,2019-04-26,Friday,"26, April"
12552,14152,212,2,154.5,77.25,King,Expedia,2019-04-22,2019-04-27,Saturday,"27, April"
12553,14154,105,1,108.0,108.0,Premier King,Best Available Rate,2019-04-22,2019-04-26,Friday,"26, April"
12554,14155,208,3,224.0,74.66666666666667,Double ,Best Available Rate,2019-04-22,2019-04-25,Thursday,"25, April"
12555,14155,208,3,224.0,74.66666666666667,Double ,Best Available Rate,2019-04-22,2019-04-26,Friday,"26, April"
12556,14155,208,3,224.0,74.66666666666667,Double ,Best Available Rate,2019-04-22,2019-04-27,Saturday,"27, April"
12557,14157,205,1,63.0,63.0,King,Booking.com,2019-04-22,2019-04-22,Monday,"22, April"
12558,14158,209,1,63.0,63.0,Double ,Booking.com,2019-04-22,2019-04-22,Monday,"22, April"
12559,14159,104,1,77.25,77.25,Double ,Expedia,2019-04-22,2019-04-27,Saturday,"27, April"
12560,14161,109,1,77.25,77.25,Double ,Expedia,2019-04-23,2019-04-27,Saturday,"27, April"
12561,14162,101,1,69.75,69.75,Double ,Expedia,2019-04-23,2019-04-27,Saturday,"27, April"
12562,14163,209,1,69.75,69.75,Double ,Expedia,2019-04-23,2019-04-27,Saturday,"27, April"
12563,14165,201,1,99.75,99.75,King,Expedia,2019-04-23,2019-05-06,Monday,"06, May"
12564,14166,209,2,132.0,66.0,Double ,Expedia,2019-04-23,2019-04-25,Thursday,"25, April"
12565,14166,209,2,132.0,66.0,Double ,Expedia,2019-04-23,2019-04-26,Friday,"26, April"
12566,14167,201,1,69.75,69.75,King,Expedia,2019-04-24,2019-04-26,Friday,"26, April"
12567,14168,101,1,109.5,109.5,Double ,Expedia,2019-04-24,2019-05-03,Friday,"03, May"
12568,14172,103,2,109.22,54.61,King,Best Available Rate,2019-04-24,2019-04-24,Wednesday,"24, April"
12569,14172,103,2,109.22,54.61,King,Best Available Rate,2019-04-24,2019-04-25,Thursday,"25, April"
12570,14173,107,1,68.0,68.0,King,Best Available Rate,2019-04-24,2019-04-24,Wednesday,"24, April"
12571,14174,202,1,53.0,53.0,King,Expedia,2019-04-24,2019-04-24,Wednesday,"24, April"
12572,14176,210,2,131.36,65.68,Double ,Best Available Rate,2019-04-24,2019-04-26,Friday,"26, April"
12573,14176,210,2,131.36,65.68,Double ,Best Available Rate,2019-04-24,2019-04-27,Saturday,"27, April"
12574,14177,106,1,73.0,73.0,Double ,Booking.com,2019-04-24,2019-04-24,Wednesday,"24, April"
12575,14179,207,1,0.0,0.0,King,Best Available Rate,2019-04-24,2019-04-24,Wednesday,"24, April"
12576,14181,105,1,56.58,56.58,Premier King,Best Available Rate,2019-04-24,2019-04-24,Wednesday,"24, April"
12577,14186,102,1,0.0,0.0,Sweetheart King,Comped Rate,2019-04-25,2019-04-26,Friday,"26, April"
12578,14184,106,3,314.28,104.75999999999999,Double ,Best Available Rate,2019-04-25,2019-04-25,Thursday,"25, April"
12579,14184,106,3,314.28,104.75999999999999,Double ,Best Available Rate,2019-04-25,2019-04-26,Friday,"26, April"
12580,14184,106,3,314.28,104.75999999999999,Double ,Best Available Rate,2019-04-25,2019-04-27,Saturday,"27, April"
12581,14185,111,1,98.0,98.0,Upscale Jacuzzi King,Best Available Rate,2019-04-25,2019-04-25,Thursday,"25, April"
12582,14188,107,2,131.36,65.68,King,Best Available Rate,2019-04-25,2019-04-26,Friday,"26, April"
12583,14188,107,2,131.36,65.68,King,Best Available Rate,2019-04-25,2019-04-27,Saturday,"27, April"
12584,14189,109,1,69.75,69.75,Double ,Expedia,2019-04-25,2019-04-26,Friday,"26, April"
12585,14190,205,1,62.25,62.25,King,Expedia,2019-04-25,2019-04-29,Monday,"29, April"
12586,14270,103,1,68.0,68.0,King,Best Available Rate,2019-05-02,2019-05-02,Thursday,"02, May"
12587,14194,101,1,62.25,62.25,Double ,Expedia,2019-04-25,2019-04-25,Thursday,"25, April"
12588,14353,102,1,98.0,98.0,Sweetheart King,Best Available Rate,2019-05-09,2019-05-09,Thursday,"09, May"
12589,14210,105,2,148.0,74.0,Premier King,Best Available Rate,2019-04-27,2019-04-27,Saturday,"27, April"
12590,14210,105,2,148.0,74.0,Premier King,Best Available Rate,2019-04-27,2019-04-28,Sunday,"28, April"
12591,14209,201,1,62.25,62.25,King,Expedia,2019-04-27,2019-04-30,Tuesday,"30, April"
12592,14211,105,4,312.0,78.0,Premier King,Best Available Rate,2019-04-27,2019-04-29,Monday,"29, April"
12593,14211,105,4,312.0,78.0,Premier King,Best Available Rate,2019-04-27,2019-04-30,Tuesday,"30, April"
12594,14211,105,4,312.0,78.0,Premier King,Best Available Rate,2019-04-27,2019-05-01,Wednesday,"01, May"
12595,14211,105,4,312.0,78.0,Premier King,Best Available Rate,2019-04-27,2019-05-02,Thursday,"02, May"
12596,14214,205,1,83.0,83.0,King,Booking.com,2019-04-28,2019-06-11,Tuesday,"11, June"
12597,14215,102,1,0.0,0.0,Sweetheart King,Comped Rate,2019-04-28,2019-04-28,Sunday,"28, April"
12598,14216,101,1,58.22,58.22,Double ,Best Available Rate,2019-04-28,2019-04-28,Sunday,"28, April"
12599,14218,103,2,132.0,66.0,King,Expedia,2019-04-28,2019-05-04,Saturday,"04, May"
12600,14218,103,2,132.0,66.0,King,Expedia,2019-04-28,2019-05-05,Sunday,"05, May"
12601,14219,107,2,132.0,66.0,King,Expedia,2019-04-28,2019-05-04,Saturday,"04, May"
12602,14219,107,2,132.0,66.0,King,Expedia,2019-04-28,2019-05-05,Sunday,"05, May"
12603,14220,201,1,53.0,53.0,King,Expedia,2019-04-28,2019-04-29,Monday,"29, April"
12604,14585,108,1,46.5,46.5,Double ,Best Available Rate,2019-06-01,2019-06-01,Saturday,"01, June"
12605,14253,104,1,58.22,58.22,Double ,Best Available Rate,2019-05-01,2019-05-01,Wednesday,"01, May"
12606,14224,101,2,106.0,53.0,Double ,Expedia,2019-04-29,2019-04-29,Monday,"29, April"
12607,14224,101,2,106.0,53.0,Double ,Expedia,2019-04-29,2019-04-30,Tuesday,"30, April"
12608,14225,106,2,106.0,53.0,Double ,Expedia,2019-04-29,2019-04-29,Monday,"29, April"
12609,14225,106,2,106.0,53.0,Double ,Expedia,2019-04-29,2019-04-30,Tuesday,"30, April"
12610,14227,108,1,58.22,58.22,Double ,Best Available Rate,2019-04-29,2019-04-29,Monday,"29, April"
12611,14228,212,1,68.0,68.0,King,Best Available Rate,2019-04-29,2019-04-29,Monday,"29, April"
12612,14232,203,1,88.0,88.0,King,Best Available Rate,2019-04-29,2019-04-30,Tuesday,"30, April"
12613,14234,206,3,249.0,83.0,Double ,Booking.com,2019-04-29,2019-05-20,Monday,"20, May"
12614,14234,206,3,249.0,83.0,Double ,Booking.com,2019-04-29,2019-05-21,Tuesday,"21, May"
12615,14234,206,3,249.0,83.0,Double ,Booking.com,2019-04-29,2019-05-22,Wednesday,"22, May"
12616,14777,109,2,136.0,68.0,Double ,Best Available Rate,2019-06-22,2019-06-22,Saturday,"22, June"
12617,14777,109,2,136.0,68.0,Double ,Best Available Rate,2019-06-22,2019-06-23,Sunday,"23, June"
12618,14239,209,1,73.0,73.0,Double ,Booking.com,2019-04-30,2019-04-30,Tuesday,"30, April"
12619,14240,205,2,176.0,88.0,King,Booking.com,2019-04-30,2019-06-29,Saturday,"29, June"
12620,14240,205,2,176.0,88.0,King,Booking.com,2019-04-30,2019-06-30,Sunday,"30, June"
12621,14244,103,1,73.0,73.0,King,Booking.com,2019-04-30,2019-04-30,Tuesday,"30, April"
12622,14245,202,1,78.0,78.0,King,Best Available Rate,2019-04-30,2019-05-19,Sunday,"19, May"
12623,14246,211,2,196.0,98.0,Upscale King,Best Available Rate,2019-05-01,2019-05-03,Friday,"03, May"
12624,14246,211,2,196.0,98.0,Upscale King,Best Available Rate,2019-05-01,2019-05-04,Saturday,"04, May"
12625,14295,210,1,88.0,88.0,Double ,Best Available Rate,2019-05-03,2019-05-04,Saturday,"04, May"
12626,14248,106,1,73.0,73.0,Double ,Booking.com,2019-05-01,2019-05-01,Wednesday,"01, May"
12627,14249,203,2,139.5,69.75,King,Expedia,2019-05-01,2019-05-03,Friday,"03, May"
12628,14249,203,2,139.5,69.75,King,Expedia,2019-05-01,2019-05-04,Saturday,"04, May"
12629,14250,105,1,62.25,62.25,Premier King,Expedia,2019-05-01,2019-05-06,Monday,"06, May"
12630,14251,110,1,78.0,78.0,Premier King,Best Available Rate,2019-05-01,2019-05-01,Wednesday,"01, May"
12631,14252,211,1,78.0,78.0,Upscale King,Best Available Rate,2019-05-01,2019-05-01,Wednesday,"01, May"
12632,14254,102,1,98.0,98.0,Sweetheart King,Best Available Rate,2019-05-01,2019-05-24,Friday,"24, May"
12633,14269,106,1,53.0,53.0,Double ,Expedia,2019-05-02,2019-05-02,Thursday,"02, May"
12634,14257,111,1,98.0,98.0,Upscale Jacuzzi King,Best Available Rate,2019-05-01,2019-05-03,Friday,"03, May"
12635,14302,109,1,78.0,78.0,Double ,Best Available Rate,2019-05-04,2019-05-04,Saturday,"04, May"
12636,14259,206,1,53.0,53.0,Double ,Expedia,2019-05-02,2019-05-02,Thursday,"02, May"
12637,14260,101,1,73.0,73.0,Double ,Booking.com,2019-05-02,2019-05-02,Thursday,"02, May"
12638,14261,101,1,124.51,124.51,Double ,Expedia,2019-05-02,2019-06-12,Wednesday,"12, June"
12639,14262,110,3,269.0,89.66666666666667,Premier King,Booking.com,2019-05-02,2019-05-24,Friday,"24, May"
12640,14262,110,3,269.0,89.66666666666667,Premier King,Booking.com,2019-05-02,2019-05-25,Saturday,"25, May"
12641,14262,110,3,269.0,89.66666666666667,Premier King,Booking.com,2019-05-02,2019-05-26,Sunday,"26, May"
12642,14266,112,2,256.0,128.0,Upscale King,Best Available Rate,2019-05-02,2019-07-03,Wednesday,"03, July"
12643,14266,112,2,256.0,128.0,Upscale King,Best Available Rate,2019-05-02,2019-07-04,Thursday,"04, July"
12644,14271,202,1,68.0,68.0,King,Best Available Rate,2019-05-02,2019-05-02,Thursday,"02, May"
12645,14294,107,1,78.0,78.0,King,Best Available Rate,2019-05-03,2019-05-03,Friday,"03, May"
12646,14274,111,2,196.0,98.0,Upscale Jacuzzi King,Best Available Rate,2019-05-02,2019-05-10,Friday,"10, May"
12647,14274,111,2,196.0,98.0,Upscale Jacuzzi King,Best Available Rate,2019-05-02,2019-05-11,Saturday,"11, May"
12648,14275,101,1,93.0,93.0,Double ,Booking.com,2019-05-02,2019-05-04,Saturday,"04, May"
12649,14276,101,1,69.75,69.75,Double ,Expedia,2019-05-02,2019-05-10,Friday,"10, May"
12650,14277,205,1,93.0,93.0,King,Booking.com,2019-05-03,2019-05-04,Saturday,"04, May"
12651,14278,101,3,186.75,62.25,Double ,Expedia,2019-05-03,2019-05-07,Tuesday,"07, May"
12652,14278,101,3,186.75,62.25,Double ,Expedia,2019-05-03,2019-05-08,Wednesday,"08, May"
12653,14278,101,3,186.75,62.25,Double ,Expedia,2019-05-03,2019-05-09,Thursday,"09, May"
12654,14280,202,1,93.0,93.0,King,Booking.com,2019-05-03,2019-05-04,Saturday,"04, May"
12655,14281,205,1,88.0,88.0,King,Best Available Rate,2019-05-03,2019-05-03,Friday,"03, May"
12656,14282,201,2,139.5,69.75,King,Expedia,2019-05-03,2019-05-03,Friday,"03, May"
12657,14282,201,2,139.5,69.75,King,Expedia,2019-05-03,2019-05-04,Saturday,"04, May"
12658,14308,206,1,0.0,0.0,Double ,Comped Rate,2019-05-05,2019-05-05,Sunday,"05, May"
12659,14284,104,2,139.5,69.75,Double ,Expedia,2019-05-03,2019-05-03,Friday,"03, May"
12660,14284,104,2,139.5,69.75,Double ,Expedia,2019-05-03,2019-05-04,Saturday,"04, May"
12661,14286,202,1,88.0,88.0,King,Best Available Rate,2019-05-03,2019-05-03,Friday,"03, May"
12662,14287,212,1,69.75,69.75,King,Expedia,2019-05-03,2019-05-04,Saturday,"04, May"
12663,14288,110,1,93.0,93.0,Premier King,Best Available Rate,2019-05-03,2019-05-04,Saturday,"04, May"
12664,14289,105,2,196.0,98.0,Premier King,Best Available Rate,2019-05-03,2019-05-03,Friday,"03, May"
12665,14289,105,2,196.0,98.0,Premier King,Best Available Rate,2019-05-03,2019-05-04,Saturday,"04, May"
12666,14290,103,1,69.75,69.75,King,Expedia,2019-05-03,2019-05-03,Friday,"03, May"
12667,14291,111,4,309.0,77.25,Upscale Jacuzzi King,Expedia,2019-05-03,2019-05-20,Monday,"20, May"
12668,14291,111,4,309.0,77.25,Upscale Jacuzzi King,Expedia,2019-05-03,2019-05-21,Tuesday,"21, May"
12669,14291,111,4,309.0,77.25,Upscale Jacuzzi King,Expedia,2019-05-03,2019-05-22,Wednesday,"22, May"
12670,14291,111,4,309.0,77.25,Upscale Jacuzzi King,Expedia,2019-05-03,2019-05-23,Thursday,"23, May"
12671,14292,208,3,244.0,81.33333333333333,Double ,Best Available Rate,2019-05-03,2019-05-04,Saturday,"04, May"
12672,14292,208,3,244.0,81.33333333333333,Double ,Best Available Rate,2019-05-03,2019-05-05,Sunday,"05, May"
12673,14292,208,3,244.0,81.33333333333333,Double ,Best Available Rate,2019-05-03,2019-05-06,Monday,"06, May"
12674,14297,106,2,176.0,88.0,Double ,Best Available Rate,2019-05-03,2019-05-10,Friday,"10, May"
12675,14297,106,2,176.0,88.0,Double ,Best Available Rate,2019-05-03,2019-05-11,Saturday,"11, May"
12676,14298,209,1,93.0,93.0,Double ,Booking.com,2019-05-03,2019-05-04,Saturday,"04, May"
12677,14301,111,1,62.25,62.25,Upscale Jacuzzi King,Expedia,2019-05-04,2019-05-06,Monday,"06, May"
12678,14305,201,1,62.25,62.25,King,Expedia,2019-05-05,2019-05-05,Sunday,"05, May"
12679,14306,106,2,156.0,78.0,Double ,Best Available Rate,2019-05-05,2019-05-05,Sunday,"05, May"
12680,14306,106,2,156.0,78.0,Double ,Best Available Rate,2019-05-05,2019-05-06,Monday,"06, May"
12681,14307,209,1,93.0,93.0,Double ,Booking.com,2019-05-05,2019-05-18,Saturday,"18, May"
12682,14309,103,2,124.5,62.25,King,Expedia,2019-05-05,2019-05-06,Monday,"06, May"
12683,14309,103,2,124.5,62.25,King,Expedia,2019-05-05,2019-05-07,Tuesday,"07, May"
12684,14310,202,2,124.5,62.25,King,Expedia,2019-05-05,2019-05-06,Monday,"06, May"
12685,14310,202,2,124.5,62.25,King,Expedia,2019-05-05,2019-05-07,Tuesday,"07, May"
12686,14311,202,6,418.5,69.75,King,Expedia,2019-05-05,2019-05-22,Wednesday,"22, May"
12687,14311,202,6,418.5,69.75,King,Expedia,2019-05-05,2019-05-23,Thursday,"23, May"
12688,14311,202,6,418.5,69.75,King,Expedia,2019-05-05,2019-05-24,Friday,"24, May"
12689,14311,202,6,418.5,69.75,King,Expedia,2019-05-05,2019-05-25,Saturday,"25, May"
12690,14311,202,6,418.5,69.75,King,Expedia,2019-05-05,2019-05-26,Sunday,"26, May"
12691,14311,202,6,418.5,69.75,King,Expedia,2019-05-05,2019-05-27,Monday,"27, May"
12692,14907,110,4,0.0,0.0,Premier King,Comped Rate,2019-07-04,2019-07-04,Thursday,"04, July"
12693,14907,110,4,0.0,0.0,Premier King,Comped Rate,2019-07-04,2019-07-05,Friday,"05, July"
12694,14907,110,4,0.0,0.0,Premier King,Comped Rate,2019-07-04,2019-07-06,Saturday,"06, July"
12695,14907,110,4,0.0,0.0,Premier King,Comped Rate,2019-07-04,2019-07-07,Sunday,"07, July"
12696,14313,109,3,246.38,82.12666666666667,Double ,Best Available Rate,2019-05-06,2019-05-24,Friday,"24, May"
12697,14313,109,3,246.38,82.12666666666667,Double ,Best Available Rate,2019-05-06,2019-05-25,Saturday,"25, May"
12698,14313,109,3,246.38,82.12666666666667,Double ,Best Available Rate,2019-05-06,2019-05-26,Sunday,"26, May"
12699,14328,107,1,78.0,78.0,King,Best Available Rate,2019-05-07,2019-05-07,Tuesday,"07, May"
12700,14315,106,1,78.0,78.0,Double ,Best Available Rate,2019-05-06,2019-05-08,Wednesday,"08, May"
12701,14318,109,2,124.5,62.25,Double ,Expedia,2019-05-06,2019-05-06,Monday,"06, May"
12702,14318,109,2,124.5,62.25,Double ,Expedia,2019-05-06,2019-05-07,Tuesday,"07, May"
12703,14321,210,2,124.5,62.25,Double ,Expedia,2019-05-06,2019-05-07,Tuesday,"07, May"
12704,14321,210,2,124.5,62.25,Double ,Expedia,2019-05-06,2019-05-08,Wednesday,"08, May"
12705,14323,201,3,249.0,83.0,King,Booking.com,2019-05-07,2019-06-16,Sunday,"16, June"
12706,14323,201,3,249.0,83.0,King,Booking.com,2019-05-07,2019-06-17,Monday,"17, June"
12707,14323,201,3,249.0,83.0,King,Booking.com,2019-05-07,2019-06-18,Tuesday,"18, June"
12708,14325,101,2,132.0,66.0,Double ,Expedia,2019-05-07,2019-05-25,Saturday,"25, May"
12709,14325,101,2,132.0,66.0,Double ,Expedia,2019-05-07,2019-05-26,Sunday,"26, May"
12710,14769,111,1,88.0,88.0,Upscale Jacuzzi King,Best Available Rate,2019-06-21,2019-06-21,Friday,"21, June"
12711,14332,105,1,75.66,75.66,Premier King,Best Available Rate,2019-05-07,2019-05-07,Tuesday,"07, May"
12712,14333,205,2,124.5,62.25,King,Expedia,2019-05-07,2019-05-08,Wednesday,"08, May"
12713,14333,205,2,124.5,62.25,King,Expedia,2019-05-07,2019-05-09,Thursday,"09, May"
12714,14334,208,1,62.25,62.25,Double ,Expedia,2019-05-07,2019-05-16,Thursday,"16, May"
12715,14350,206,1,78.0,78.0,Double ,Best Available Rate,2019-05-08,2019-05-08,Wednesday,"08, May"
12716,14338,204,1,83.0,83.0,King,Booking.com,2019-05-08,2019-06-03,Monday,"03, June"
12717,14339,106,2,176.0,88.0,Double ,Booking.com,2019-05-08,2019-05-25,Saturday,"25, May"
12718,14339,106,2,176.0,88.0,Double ,Booking.com,2019-05-08,2019-05-26,Sunday,"26, May"
12719,14340,106,1,93.0,93.0,Double ,Booking.com,2019-05-08,2019-06-06,Thursday,"06, June"
12720,14342,102,1,88.0,88.0,Sweetheart King,Best Available Rate,2019-05-08,2019-05-08,Wednesday,"08, May"
12721,14343,109,1,64.78,64.78,Double ,Best Available Rate,2019-05-08,2019-05-08,Wednesday,"08, May"
12722,14344,103,1,64.78,64.78,King,Best Available Rate,2019-05-08,2019-05-08,Wednesday,"08, May"
12723,14345,107,1,64.78,64.78,King,Best Available Rate,2019-05-08,2019-05-08,Wednesday,"08, May"
12724,14346,209,3,182.28,60.76,Double ,Best Available Rate,2019-05-08,2019-05-08,Wednesday,"08, May"
12725,14346,209,3,182.28,60.76,Double ,Best Available Rate,2019-05-08,2019-05-09,Thursday,"09, May"
12726,14346,209,3,182.28,60.76,Double ,Best Available Rate,2019-05-08,2019-05-10,Friday,"10, May"
12727,14348,212,1,62.25,62.25,King,Expedia,2019-05-08,2019-05-08,Wednesday,"08, May"
12728,14352,208,4,279.0,69.75,Double ,Expedia,2019-05-09,2019-05-23,Thursday,"23, May"
12729,14352,208,4,279.0,69.75,Double ,Expedia,2019-05-09,2019-05-24,Friday,"24, May"
12730,14352,208,4,279.0,69.75,Double ,Expedia,2019-05-09,2019-05-25,Saturday,"25, May"
12731,14352,208,4,279.0,69.75,Double ,Expedia,2019-05-09,2019-05-26,Sunday,"26, May"
12732,14354,212,1,98.0,98.0,King,Best Available Rate,2019-05-09,2019-05-21,Tuesday,"21, May"
12733,14356,107,2,123.98,61.99,King,Best Available Rate,2019-05-09,2019-05-11,Saturday,"11, May"
12734,14356,107,2,123.98,61.99,King,Best Available Rate,2019-05-09,2019-05-12,Sunday,"12, May"
12735,14358,208,1,78.0,78.0,Double ,Best Available Rate,2019-05-09,2019-05-09,Thursday,"09, May"
12736,14363,202,4,256.5,64.125,King,Expedia,2019-05-09,2019-06-15,Saturday,"15, June"
12737,14363,202,4,256.5,64.125,King,Expedia,2019-05-09,2019-06-16,Sunday,"16, June"
12738,14363,202,4,256.5,64.125,King,Expedia,2019-05-09,2019-06-17,Monday,"17, June"
12739,14363,202,4,256.5,64.125,King,Expedia,2019-05-09,2019-06-18,Tuesday,"18, June"
12740,14364,109,1,69.75,69.75,Double ,Expedia,2019-05-09,2019-05-10,Friday,"10, May"
12741,14365,201,2,139.5,69.75,King,Expedia,2019-05-09,2019-05-10,Friday,"10, May"
12742,14365,201,2,139.5,69.75,King,Expedia,2019-05-09,2019-05-11,Saturday,"11, May"
12743,14366,203,1,69.75,69.75,King,Expedia,2019-05-10,2019-05-11,Saturday,"11, May"
12744,14367,101,1,62.25,62.25,Double ,Expedia,2019-05-10,2019-05-13,Monday,"13, May"
12745,14368,103,1,69.75,69.75,King,Expedia,2019-05-10,2019-05-10,Friday,"10, May"
12746,14370,107,1,69.75,69.75,King,Expedia,2019-05-10,2019-05-10,Friday,"10, May"
12747,14371,208,2,170.72,85.36,Double ,Best Available Rate,2019-05-10,2019-05-10,Friday,"10, May"
12748,14371,208,2,170.72,85.36,Double ,Best Available Rate,2019-05-10,2019-05-11,Saturday,"11, May"
12749,14372,201,4,332.0,83.0,King,Best Available Rate,2019-05-10,2019-05-16,Thursday,"16, May"
12750,14372,201,4,332.0,83.0,King,Best Available Rate,2019-05-10,2019-05-17,Friday,"17, May"
12751,14372,201,4,332.0,83.0,King,Best Available Rate,2019-05-10,2019-05-18,Saturday,"18, May"
12752,14372,201,4,332.0,83.0,King,Best Available Rate,2019-05-10,2019-05-19,Sunday,"19, May"
12753,14374,110,1,69.75,69.75,Premier King,Expedia,2019-05-10,2019-05-11,Saturday,"11, May"
12754,14376,210,1,69.75,69.75,Double ,Expedia,2019-05-11,2019-05-11,Saturday,"11, May"
12755,14377,205,4,279.0,69.75,King,Expedia,2019-05-11,2019-05-23,Thursday,"23, May"
12756,14377,205,4,279.0,69.75,King,Expedia,2019-05-11,2019-05-24,Friday,"24, May"
12757,14377,205,4,279.0,69.75,King,Expedia,2019-05-11,2019-05-25,Saturday,"25, May"
12758,14377,205,4,279.0,69.75,King,Expedia,2019-05-11,2019-05-26,Sunday,"26, May"
12759,14378,212,1,69.75,69.75,King,Expedia,2019-05-11,2019-05-11,Saturday,"11, May"
12760,14379,205,1,69.75,69.75,King,Expedia,2019-05-11,2019-05-11,Saturday,"11, May"
12761,14380,101,1,93.0,93.0,Double ,Booking.com,2019-05-11,2019-05-11,Saturday,"11, May"
12762,14381,209,1,64.78,64.78,Double ,Best Available Rate,2019-05-11,2019-05-11,Saturday,"11, May"
12763,14385,111,1,98.0,98.0,Upscale Jacuzzi King,Best Available Rate,2019-05-12,2019-05-12,Sunday,"12, May"
12764,14386,105,2,170.72,85.36,Premier King,Best Available Rate,2019-05-12,2019-05-24,Friday,"24, May"
12765,14386,105,2,170.72,85.36,Premier King,Best Available Rate,2019-05-12,2019-05-25,Saturday,"25, May"
12766,14388,211,2,149.34,74.67,Upscale King,Best Available Rate,2019-05-12,2019-05-15,Wednesday,"15, May"
12767,14388,211,2,149.34,74.67,Upscale King,Best Available Rate,2019-05-12,2019-05-16,Thursday,"16, May"
12768,14389,102,2,176.0,88.0,Sweetheart King,Best Available Rate,2019-05-12,2019-05-12,Sunday,"12, May"
12769,14389,102,2,176.0,88.0,Sweetheart King,Best Available Rate,2019-05-12,2019-05-13,Monday,"13, May"
12770,14391,201,2,161.02,80.51,King,Best Available Rate,2019-05-12,2019-05-25,Saturday,"25, May"
12771,14391,201,2,161.02,80.51,King,Best Available Rate,2019-05-12,2019-05-26,Sunday,"26, May"
12772,14392,112,1,88.0,88.0,Upscale King,Best Available Rate,2019-05-12,2019-05-12,Sunday,"12, May"
12773,14393,106,1,68.0,68.0,Double ,Best Available Rate,2019-05-13,2019-05-13,Monday,"13, May"
12774,14394,111,1,105.5,105.5,Upscale Jacuzzi King,Best Available Rate,2019-05-13,2019-05-19,Sunday,"19, May"
12775,14395,109,1,68.0,68.0,Double ,Best Available Rate,2019-05-13,2019-05-14,Tuesday,"14, May"
12776,14396,110,1,53.0,53.0,Premier King,Expedia,2019-05-13,2019-05-13,Monday,"13, May"
12777,14399,111,1,98.0,98.0,Upscale Jacuzzi King,Best Available Rate,2019-05-13,2019-06-15,Saturday,"15, June"
12778,14401,201,2,249.0,124.5,King,Expedia,2019-05-13,2019-06-03,Monday,"03, June"
12779,14401,201,2,249.0,124.5,King,Expedia,2019-05-13,2019-06-04,Tuesday,"04, June"
12780,14402,107,1,53.0,53.0,King,Expedia,2019-05-14,2019-05-15,Wednesday,"15, May"
12781,14404,202,1,53.0,53.0,King,Expedia,2019-05-14,2019-05-14,Tuesday,"14, May"
12782,14405,101,2,124.5,62.25,Double ,Expedia,2019-05-14,2019-05-28,Tuesday,"28, May"
12783,14405,101,2,124.5,62.25,Double ,Expedia,2019-05-14,2019-05-29,Wednesday,"29, May"
12784,14406,101,3,294.0,98.0,Double ,Best Available Rate,2019-05-14,2019-05-20,Monday,"20, May"
12785,14406,101,3,294.0,98.0,Double ,Best Available Rate,2019-05-14,2019-05-21,Tuesday,"21, May"
12786,14406,101,3,294.0,98.0,Double ,Best Available Rate,2019-05-14,2019-05-22,Wednesday,"22, May"
12787,14408,111,1,98.0,98.0,Upscale Jacuzzi King,Best Available Rate,2019-05-14,2019-05-25,Saturday,"25, May"
12788,14409,203,1,73.0,73.0,King,Booking.com,2019-05-14,2019-05-14,Tuesday,"14, May"
12789,14410,204,1,73.0,73.0,King,Booking.com,2019-05-14,2019-05-14,Tuesday,"14, May"
12790,14412,206,1,56.58,56.58,Double ,Best Available Rate,2019-05-14,2019-05-14,Tuesday,"14, May"
12791,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-20,Saturday,"20, July"
12792,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-21,Sunday,"21, July"
12793,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-22,Monday,"22, July"
12794,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-23,Tuesday,"23, July"
12795,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-24,Wednesday,"24, July"
12796,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-25,Thursday,"25, July"
12797,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-26,Friday,"26, July"
12798,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-27,Saturday,"27, July"
12799,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-28,Sunday,"28, July"
12800,14979,210,14,604.38,43.17,Double ,Best Available Rate,2019-07-15,2019-07-29,Monday,"29, July"
