,avg_daily_rate,booking_date,rate_type,reservation_date,reservation_date_short,reservation_no,reservation_weekday,room_no,room_type,total_nights,total_rate,Room Count,Month,Week,Quarter,Season
5997,88.0,2019-05-20,Best Available Rate,2019-05-27,"27, May",14494,Monday,203,King,2,176.0,1,5,22,2,Spring
5998,88.0,2019-05-21,Best Available Rate,2019-05-30,"30, May",14501,Thursday,112,Upscale King,1,88.0,1,5,22,2,Spring
5999,88.0,2019-05-28,Best Available Rate,2019-07-03,"03, July",14554,Wednesday,211,Upscale King,1,88.0,1,7,27,3,Summer
6000,88.0,2019-07-19,Best Available Rate,2019-07-20,"20, July",15020,Saturday,102,Sweetheart King,1,88.0,1,7,29,3,Summer
6001,88.0,2019-06-02,Best Available Rate,2019-06-02,"02, June",14592,Sunday,211,Upscale King,1,88.0,1,6,22,2,Summer
6002,88.0,2019-06-01,Best Available Rate,2019-05-31,"31, May",14582,Friday,104,Double ,1,88.0,1,5,22,2,Spring
6003,88.0,2019-06-05,Best Available Rate,2019-06-10,"10, June",14610,Monday,105,Premier King,3,264.0,1,6,24,2,Summer
6004,88.0,2019-06-05,Best Available Rate,2019-06-11,"11, June",14610,Tuesday,105,Premier King,3,264.0,1,6,24,2,Summer
6005,88.0,2019-06-05,Best Available Rate,2019-06-12,"12, June",14610,Wednesday,105,Premier King,3,264.0,1,6,24,2,Summer
6006,88.0,2019-06-23,Best Available Rate,2019-06-16,"16, June",14788,Sunday,102,Sweetheart King,1,88.0,1,6,24,2,Summer
6007,88.0,2019-08-10,Best Available Rate,2019-08-09,"09, August",15180,Friday,205,King,1,88.0,1,8,32,3,Summer
6008,88.0,2019-06-15,Best Available Rate,2019-06-15,"15, June",14698,Saturday,110,Premier King,1,88.0,1,6,24,2,Summer
6009,88.0,2019-06-15,Booking.com,2019-06-15,"15, June",14699,Saturday,209,Double ,2,176.0,1,6,24,2,Summer
6010,88.0,2019-06-15,Booking.com,2019-06-16,"16, June",14699,Sunday,209,Double ,2,176.0,1,6,24,2,Summer
6011,88.0,2019-06-19,Best Available Rate,2019-06-20,"20, June",14746,Thursday,105,Premier King,1,88.0,1,6,25,2,Summer
6012,88.0,2019-06-19,Best Available Rate,2019-06-19,"19, June",14740,Wednesday,102,Sweetheart King,1,88.0,1,6,25,2,Summer
6013,88.0,2019-06-21,Best Available Rate,2019-07-10,"10, July",14767,Wednesday,105,Premier King,1,88.0,1,7,28,3,Summer
6014,88.0,2019-06-22,Best Available Rate,2019-06-22,"22, June",14781,Saturday,202,King,1,88.0,1,6,25,2,Summer
6015,88.0,2019-06-27,Best Available Rate,2019-07-05,"05, July",14835,Friday,102,Sweetheart King,1,88.0,1,7,27,3,Summer
6016,88.0,2019-06-29,Best Available Rate,2019-06-28,"28, June",14855,Friday,112,Upscale King,1,88.0,1,6,26,2,Summer
6017,88.0,2019-06-29,Best Available Rate,2019-06-29,"29, June",14864,Saturday,206,Double ,1,88.0,1,6,26,2,Summer
6018,88.0,2019-06-29,Best Available Rate,2019-06-29,"29, June",14859,Saturday,202,King,1,88.0,1,6,26,2,Summer
6019,88.0,2019-07-07,Best Available Rate,2019-07-07,"07, July",14916,Sunday,102,Sweetheart King,5,440.0,1,7,27,3,Summer
6020,88.0,2019-07-07,Best Available Rate,2019-07-08,"08, July",14916,Monday,102,Sweetheart King,5,440.0,1,7,28,3,Summer
6021,88.0,2019-07-07,Best Available Rate,2019-07-09,"09, July",14916,Tuesday,102,Sweetheart King,5,440.0,1,7,28,3,Summer
6022,88.0,2019-07-07,Best Available Rate,2019-07-10,"10, July",14916,Wednesday,102,Sweetheart King,5,440.0,1,7,28,3,Summer
6023,88.0,2019-07-07,Best Available Rate,2019-07-11,"11, July",14916,Thursday,102,Sweetheart King,5,440.0,1,7,28,3,Summer
6024,88.0,2019-07-10,Best Available Rate,2019-07-10,"10, July",14940,Wednesday,111,Upscale Jacuzzi King,2,176.0,1,7,28,3,Summer
6025,88.0,2019-07-10,Best Available Rate,2019-07-11,"11, July",14940,Thursday,111,Upscale Jacuzzi King,2,176.0,1,7,28,3,Summer
6026,88.0,2019-07-11,Best Available Rate,2019-07-12,"12, July",14947,Friday,102,Sweetheart King,1,88.0,1,7,28,3,Summer
6027,88.0,2019-07-17,Best Available Rate,2019-07-19,"19, July",14993,Friday,110,Premier King,1,88.0,1,7,29,3,Summer
6028,88.0,2019-07-30,Best Available Rate,2019-07-30,"30, July",15099,Tuesday,102,Sweetheart King,2,176.0,1,7,31,3,Summer
6029,88.0,2019-07-30,Best Available Rate,2019-07-31,"31, July",15099,Wednesday,102,Sweetheart King,2,176.0,1,7,31,3,Summer
6030,88.0,2019-07-24,Best Available Rate,2019-07-26,"26, July",15053,Friday,102,Sweetheart King,2,176.0,1,7,30,3,Summer
6031,88.0,2019-07-24,Best Available Rate,2019-07-27,"27, July",15053,Saturday,102,Sweetheart King,2,176.0,1,7,30,3,Summer
6032,88.0,2019-07-25,Best Available Rate,2019-07-25,"25, July",15064,Thursday,111,Upscale Jacuzzi King,1,88.0,1,7,30,3,Summer
6033,88.0,2019-07-26,Best Available Rate,2019-08-09,"09, August",15075,Friday,101,Double ,2,176.0,1,8,32,3,Summer
6034,88.0,2019-07-26,Best Available Rate,2019-08-10,"10, August",15075,Saturday,101,Double ,2,176.0,1,8,32,3,Summer
6035,88.0,2019-07-28,Best Available Rate,2019-07-28,"28, July",15081,Sunday,102,Sweetheart King,1,88.0,1,7,30,3,Summer
6036,88.0,2019-07-28,Best Available Rate,2019-07-28,"28, July",15084,Sunday,112,Upscale King,1,88.0,1,7,30,3,Summer
6037,88.0,2019-07-28,Best Available Rate,2019-07-30,"30, July",15086,Tuesday,112,Upscale King,1,88.0,1,7,31,3,Summer
6038,88.0,2019-07-31,Best Available Rate,2019-07-31,"31, July",15111,Wednesday,105,Premier King,1,88.0,1,7,31,3,Summer
6039,88.0,2019-08-04,Best Available Rate,2019-08-03,"03, August",15138,Saturday,102,Sweetheart King,1,88.0,1,8,31,3,Summer
6040,88.0,2019-08-06,Best Available Rate,2019-08-07,"07, August",15161,Wednesday,102,Sweetheart King,1,88.0,1,8,32,3,Summer
6041,88.0,2019-08-15,Best Available Rate,2019-08-15,"15, August",15242,Thursday,105,Premier King,1,88.0,1,8,33,3,Summer
6042,88.0,2019-08-13,Best Available Rate,2019-08-30,"30, August",15220,Friday,203,King,1,88.0,1,8,35,3,Summer
6043,88.0,2019-08-17,Best Available Rate,2019-08-22,"22, August",15263,Thursday,111,Upscale Jacuzzi King,1,88.0,1,8,34,3,Summer
6044,88.0,2019-08-20,Best Available Rate,2019-08-20,"20, August",15283,Tuesday,102,Sweetheart King,1,88.0,1,8,34,3,Summer
6045,88.0,2019-08-21,Best Available Rate,2019-08-21,"21, August",15293,Wednesday,111,Upscale Jacuzzi King,1,88.0,1,8,34,3,Summer
6046,88.0,2019-08-23,Booking.com,2019-08-24,"24, August",15304,Saturday,210,Double ,2,176.0,1,8,34,3,Summer
6047,88.0,2019-08-23,Booking.com,2019-08-25,"25, August",15304,Sunday,210,Double ,2,176.0,1,8,34,3,Summer
6048,88.0,2019-08-26,Best Available Rate,2019-08-28,"28, August",15333,Wednesday,102,Sweetheart King,1,88.0,1,8,35,3,Summer
6049,88.0,2019-08-30,Best Available Rate,2019-08-30,"30, August",15358,Friday,105,Premier King,1,88.0,1,8,35,3,Summer
6050,88.0,2019-08-30,Best Available Rate,2019-08-30,"30, August",15361,Friday,111,Upscale Jacuzzi King,1,88.0,1,8,35,3,Summer
6051,88.0,2019-09-09,Best Available Rate,2019-09-09,"09, September",15435,Monday,102,Sweetheart King,1,88.0,1,9,37,3,Fall
6052,88.0,2019-09-11,Best Available Rate,2019-09-13,"13, September",15448,Friday,112,Upscale King,1,88.0,1,9,37,3,Fall
6053,88.0,2019-09-14,Best Available Rate,2019-09-14,"14, September",15467,Saturday,112,Upscale King,1,88.0,1,9,37,3,Fall
6054,88.01,2016-09-10,Booking.com,2016-10-17,"17, October",867,Monday,201,King,2,176.02,1,10,42,4,Fall
6055,88.01,2016-09-10,Booking.com,2016-10-18,"18, October",867,Tuesday,201,King,2,176.02,1,10,42,4,Fall
6056,88.01,2016-10-07,Booking.com,2016-10-08,"08, October",1212,Saturday,103,King,1,88.01,1,10,40,4,Fall
6057,88.01,2016-10-08,Booking.com,2016-10-08,"08, October",1213,Saturday,105,Premier King,1,88.01,1,10,40,4,Fall
6058,88.01,2016-10-15,Booking.com,2016-10-20,"20, October",1324,Thursday,208,Double ,1,88.01,1,10,42,4,Fall
6059,88.01,2016-10-19,Booking.com,2016-10-28,"28, October",1374,Friday,109,Double ,1,88.01,1,10,43,4,Fall
6060,88.01,2016-10-17,Booking.com,2016-10-22,"22, October",1343,Saturday,106,Double ,1,88.01,1,10,42,4,Fall
6061,88.01,2016-10-17,Booking.com,2016-10-22,"22, October",1344,Saturday,108,Double ,1,88.01,1,10,42,4,Fall
6062,88.01,2016-10-23,Booking.com,2016-11-04,"04, November",1404,Friday,110,Premier King,1,88.01,1,11,44,4,Fall
6063,88.01,2016-10-23,Booking.com,2016-11-04,"04, November",1409,Friday,206,Double ,1,88.01,1,11,44,4,Fall
6064,88.2,2016-09-24,Best Available Rate,2016-09-24,"24, September",1036,Saturday,109,Double ,1,88.2,1,9,38,3,Fall
6065,88.2,2016-10-09,Best Available Rate,2016-10-11,"11, October",1231,Tuesday,208,Double ,1,88.2,1,10,41,4,Fall
6066,88.2,2017-01-23,Best Available Rate,2017-01-30,"30, January",2496,Monday,206,Double ,1,88.2,1,1,5,1,Winter
6067,88.2,2017-01-30,Best Available Rate,2017-02-13,"13, February",2612,Monday,112,Upscale King,1,88.2,1,2,7,1,Winter
6068,88.2,2017-03-07,Best Available Rate,2017-03-12,"12, March",3241,Sunday,104,Double ,1,88.2,1,3,10,1,Spring
6069,88.2,2017-02-03,Best Available Rate,2017-02-03,"03, February",2688,Friday,108,Double ,1,88.2,1,2,5,1,Winter
6070,88.2,2017-05-05,Best Available Rate,2017-05-05,"05, May",4187,Friday,212,King,1,88.2,1,5,18,2,Spring
6071,88.2,2017-09-14,Best Available Rate,2017-09-14,"14, September",5685,Thursday,212,King,1,88.2,1,9,37,3,Fall
6072,88.2,2017-11-01,Military Per Diem Rate,2017-11-01,"01, November",6216,Wednesday,103,King,1,88.2,1,11,44,4,Fall
6073,88.2,2018-09-27,Best Available Rate,2018-09-29,"29, September",10297,Saturday,111,Upscale Jacuzzi King,1,88.2,1,9,39,3,Fall
6074,88.2,2018-12-31,Best Available Rate,2019-01-19,"19, January",12427,Saturday,110,Premier King,1,88.2,1,1,3,1,Winter
6075,88.33333333333333,2016-12-01,Booking.com,2016-12-04,"04, December",1769,Sunday,107,King,12,1060.0,1,12,48,4,Winter
6076,88.33333333333333,2016-12-01,Booking.com,2016-12-05,"05, December",1769,Monday,107,King,12,1060.0,1,12,49,4,Winter
6077,88.33333333333333,2016-12-01,Booking.com,2016-12-06,"06, December",1769,Tuesday,107,King,12,1060.0,1,12,49,4,Winter
6078,88.33333333333333,2016-12-01,Booking.com,2016-12-07,"07, December",1769,Wednesday,107,King,12,1060.0,1,12,49,4,Winter
6079,88.33333333333333,2016-12-01,Booking.com,2016-12-08,"08, December",1769,Thursday,107,King,12,1060.0,1,12,49,4,Winter
6080,88.33333333333333,2016-12-01,Booking.com,2016-12-09,"09, December",1769,Friday,107,King,12,1060.0,1,12,49,4,Winter
6081,88.33333333333333,2016-12-01,Booking.com,2016-12-10,"10, December",1769,Saturday,107,King,12,1060.0,1,12,49,4,Winter
6082,88.33333333333333,2016-12-01,Booking.com,2016-12-11,"11, December",1769,Sunday,107,King,12,1060.0,1,12,49,4,Winter
6083,88.33333333333333,2016-12-01,Booking.com,2016-12-12,"12, December",1769,Monday,107,King,12,1060.0,1,12,50,4,Winter
6084,88.33333333333333,2016-12-01,Booking.com,2016-12-13,"13, December",1769,Tuesday,107,King,12,1060.0,1,12,50,4,Winter
6085,88.33333333333333,2016-12-01,Booking.com,2016-12-14,"14, December",1769,Wednesday,107,King,12,1060.0,1,12,50,4,Winter
6086,88.33333333333333,2016-12-01,Booking.com,2016-12-15,"15, December",1769,Thursday,107,King,12,1060.0,1,12,50,4,Winter
6087,88.33333333333333,2019-02-16,Best Available Rate,2019-02-16,"16, February",13150,Saturday,108,Double ,3,265.0,1,2,7,1,Winter
6088,88.33333333333333,2019-02-16,Best Available Rate,2019-02-17,"17, February",13150,Sunday,108,Double ,3,265.0,1,2,7,1,Winter
6089,88.33333333333333,2019-02-16,Best Available Rate,2019-02-18,"18, February",13150,Monday,108,Double ,3,265.0,1,2,8,1,Winter
6090,88.5,2016-12-03,Expedia,2016-12-09,"09, December",1800,Friday,110,Premier King,2,177.0,1,12,49,4,Winter
6091,88.5,2016-12-03,Expedia,2016-12-10,"10, December",1800,Saturday,110,Premier King,2,177.0,1,12,49,4,Winter
6092,88.5,2017-03-05,Expedia,2017-03-23,"23, March",3201,Thursday,109,Double ,2,177.0,1,3,12,1,Spring
6093,88.5,2017-03-05,Expedia,2017-03-24,"24, March",3201,Friday,109,Double ,2,177.0,1,3,12,1,Spring
6094,88.5,2017-03-09,Expedia,2017-03-09,"09, March",3273,Thursday,205,King,1,88.5,1,3,10,1,Spring
6095,88.5,2017-03-10,Expedia,2017-04-23,"23, April",3286,Sunday,104,Double ,1,88.5,1,4,16,2,Spring
6096,88.5,2017-03-14,Expedia,2017-04-05,"05, April",3350,Wednesday,205,King,1,88.5,1,4,14,2,Spring
6097,88.5,2017-03-15,Expedia,2017-03-15,"15, March",3353,Wednesday,201,King,1,88.5,1,3,11,1,Spring
6098,88.5,2017-03-20,Expedia,2017-03-24,"24, March",3410,Friday,206,Double ,2,177.0,1,3,12,1,Spring
6099,88.5,2017-03-20,Expedia,2017-03-25,"25, March",3410,Saturday,206,Double ,2,177.0,1,3,12,1,Spring
6100,88.5,2017-03-24,Expedia,2017-03-25,"25, March",3448,Saturday,205,King,1,88.5,1,3,12,1,Spring
6101,88.5,2017-03-24,Expedia,2017-03-25,"25, March",3517,Saturday,103,King,1,88.5,1,3,12,1,Spring
6102,88.5,2017-04-03,Expedia,2017-04-07,"07, April",3613,Friday,110,Premier King,2,177.0,1,4,14,2,Spring
6103,88.5,2017-04-03,Expedia,2017-04-08,"08, April",3613,Saturday,110,Premier King,2,177.0,1,4,14,2,Spring
6104,88.5,2017-04-14,Expedia,2017-04-27,"27, April",3763,Thursday,108,Double ,1,88.5,1,4,17,2,Spring
6105,88.5,2017-07-09,Expedia,2017-07-09,"09, July",4801,Sunday,203,King,1,88.5,1,7,27,3,Summer
6106,88.5,2017-07-19,Expedia,2017-07-19,"19, July",4899,Wednesday,103,King,1,88.5,1,7,29,3,Summer
6107,88.5,2017-08-13,Expedia,2017-11-03,"03, November",5295,Friday,103,King,1,88.5,1,11,44,4,Fall
6108,88.5,2017-09-01,Expedia,2017-12-01,"01, December",5489,Friday,104,Double ,1,88.5,1,12,48,4,Winter
6109,88.5,2017-09-14,Expedia,2017-10-13,"13, October",5680,Friday,202,King,2,177.0,1,10,41,4,Fall
6110,88.5,2017-09-14,Expedia,2017-10-14,"14, October",5680,Saturday,202,King,2,177.0,1,10,41,4,Fall
6111,88.5,2017-09-14,Expedia,2017-09-14,"14, September",5696,Thursday,208,Double ,2,177.0,1,9,37,3,Fall
6112,88.5,2017-09-14,Expedia,2017-09-15,"15, September",5696,Friday,208,Double ,2,177.0,1,9,37,3,Fall
6113,88.5,2017-09-27,Expedia,2017-10-13,"13, October",5822,Friday,203,King,2,177.0,1,10,41,4,Fall
6114,88.5,2017-09-27,Expedia,2017-10-14,"14, October",5822,Saturday,203,King,2,177.0,1,10,41,4,Fall
6115,88.5,2017-10-02,Expedia,2017-10-06,"06, October",5884,Friday,204,King,1,88.5,1,10,40,4,Fall
6116,88.5,2017-10-03,Expedia,2017-10-06,"06, October",5891,Friday,206,Double ,2,177.0,1,10,40,4,Fall
6117,88.5,2017-10-03,Expedia,2017-10-07,"07, October",5891,Saturday,206,Double ,2,177.0,1,10,40,4,Fall
6118,88.5,2017-10-04,Expedia,2017-10-13,"13, October",5917,Friday,108,Double ,1,88.5,1,10,41,4,Fall
6119,88.5,2017-10-10,Expedia,2017-12-01,"01, December",5998,Friday,109,Double ,1,88.5,1,12,48,4,Winter
6120,88.5,2017-10-11,Expedia,2017-10-20,"20, October",6015,Friday,205,King,1,88.5,1,10,42,4,Fall
6121,88.5,2017-10-11,Expedia,2017-10-28,"28, October",6018,Saturday,103,King,1,88.5,1,10,43,4,Fall
6122,88.5,2017-10-14,Expedia,2017-10-28,"28, October",6041,Saturday,101,Double ,1,88.5,1,10,43,4,Fall
6123,88.5,2017-10-14,Expedia,2017-10-28,"28, October",6049,Saturday,104,Double ,1,88.5,1,10,43,4,Fall
6124,88.5,2017-10-15,Expedia,2017-11-04,"04, November",6054,Saturday,107,King,1,88.5,1,11,44,4,Fall
6125,88.5,2017-10-16,Expedia,2017-10-20,"20, October",6071,Friday,203,King,1,88.5,1,10,42,4,Fall
6126,88.5,2017-10-20,Expedia,2017-10-28,"28, October",6116,Saturday,108,Double ,1,88.5,1,10,43,4,Fall
6127,88.5,2017-10-24,Expedia,2017-11-18,"18, November",6152,Saturday,104,Double ,1,88.5,1,11,46,4,Fall
6128,88.5,2017-10-28,Expedia,2017-11-10,"10, November",6191,Friday,211,Upscale King,1,88.5,1,11,45,4,Fall
6129,88.5,2017-10-29,Expedia,2017-11-03,"03, November",6197,Friday,109,Double ,2,177.0,1,11,44,4,Fall
6130,88.5,2017-10-29,Expedia,2017-11-04,"04, November",6197,Saturday,109,Double ,2,177.0,1,11,44,4,Fall
6131,88.5,2017-11-08,Expedia,2017-11-10,"10, November",6252,Friday,109,Double ,2,177.0,1,11,45,4,Fall
6132,88.5,2017-11-08,Expedia,2017-11-11,"11, November",6252,Saturday,109,Double ,2,177.0,1,11,45,4,Fall
6133,88.5,2017-11-14,Expedia,2017-11-14,"14, November",6315,Tuesday,104,Double ,1,88.5,1,11,46,4,Fall
6134,88.5,2017-11-15,Expedia,2017-11-16,"16, November",6319,Thursday,109,Double ,2,177.0,1,11,46,4,Fall
6135,88.5,2017-11-15,Expedia,2017-11-17,"17, November",6319,Friday,109,Double ,2,177.0,1,11,46,4,Fall
6136,88.5,2017-12-11,Expedia,2018-01-06,"06, January",6599,Saturday,103,King,1,88.5,1,1,1,1,Winter
6137,88.5,2017-12-11,Expedia,2017-12-13,"13, December",6605,Wednesday,109,Double ,3,265.5,1,12,50,4,Winter
6138,88.5,2017-12-11,Expedia,2017-12-14,"14, December",6605,Thursday,109,Double ,3,265.5,1,12,50,4,Winter
6139,88.5,2017-12-11,Expedia,2017-12-15,"15, December",6605,Friday,109,Double ,3,265.5,1,12,50,4,Winter
6140,88.5,2017-12-26,Expedia,2017-12-29,"29, December",6735,Friday,205,King,2,177.0,1,12,52,4,Winter
6141,88.5,2017-12-26,Expedia,2017-12-30,"30, December",6735,Saturday,205,King,2,177.0,1,12,52,4,Winter
6142,88.5,2018-01-02,Expedia,2018-01-14,"14, January",6842,Sunday,107,King,1,88.5,1,1,2,1,Winter
6143,88.5,2018-01-11,Expedia,2018-01-12,"12, January",6970,Friday,204,King,1,88.5,1,1,2,1,Winter
6144,88.5,2018-02-06,Expedia,2018-02-19,"19, February",7494,Monday,209,Double ,1,88.5,1,2,8,1,Winter
6145,88.5,2018-03-29,Expedia,2018-04-05,"05, April",8431,Thursday,108,Double ,3,265.5,1,4,14,2,Spring
6146,88.5,2018-03-29,Expedia,2018-04-06,"06, April",8431,Friday,108,Double ,3,265.5,1,4,14,2,Spring
6147,88.5,2018-03-29,Expedia,2018-04-07,"07, April",8431,Saturday,108,Double ,3,265.5,1,4,14,2,Spring
6148,88.5,2018-09-18,Expedia,2018-10-01,"01, October",10182,Monday,202,King,1,88.5,1,10,40,4,Fall
6149,88.5,2018-09-18,Expedia,2018-10-01,"01, October",10183,Monday,110,Premier King,1,88.5,1,10,40,4,Fall
6150,88.5,2018-09-18,Expedia,2018-10-18,"18, October",10191,Thursday,210,Double ,1,88.5,1,10,42,4,Fall
6151,88.5,2018-09-21,Expedia,2018-10-17,"17, October",10214,Wednesday,204,King,1,88.5,1,10,42,4,Fall
6152,88.5,2018-09-24,Expedia,2018-10-01,"01, October",10270,Monday,208,Double ,1,88.5,1,10,40,4,Fall
6153,88.5,2018-09-29,Expedia,2018-10-19,"19, October",10302,Friday,210,Double ,3,265.5,1,10,42,4,Fall
6154,88.5,2018-09-29,Expedia,2018-10-20,"20, October",10302,Saturday,210,Double ,3,265.5,1,10,42,4,Fall
6155,88.5,2018-09-29,Expedia,2018-10-21,"21, October",10302,Sunday,210,Double ,3,265.5,1,10,42,4,Fall
6156,88.5,2018-12-17,Expedia,2018-12-31,"31, December",12249,Monday,104,Double ,1,88.5,1,12,1,4,Winter
6157,88.5,2018-12-18,Expedia,2018-12-30,"30, December",12265,Sunday,112,Upscale King,1,88.5,1,12,52,4,Winter
6158,88.5,2019-02-07,Expedia,2019-02-16,"16, February",12982,Saturday,209,Double ,2,177.0,1,2,7,1,Winter
6159,88.5,2019-02-07,Expedia,2019-02-17,"17, February",12982,Sunday,209,Double ,2,177.0,1,2,7,1,Winter
6160,88.5,2019-02-07,Expedia,2019-02-21,"21, February",12987,Thursday,210,Double ,2,177.0,1,2,8,1,Winter
6161,88.5,2019-02-07,Expedia,2019-02-22,"22, February",12987,Friday,210,Double ,2,177.0,1,2,8,1,Winter
6162,88.5,2019-03-07,Expedia,2019-03-21,"21, March",13575,Thursday,212,King,2,177.0,1,3,12,1,Spring
6163,88.5,2019-03-07,Expedia,2019-03-22,"22, March",13575,Friday,212,King,2,177.0,1,3,12,1,Spring
6164,88.56,2017-11-13,Best Available Rate,2017-11-17,"17, November",6304,Friday,107,King,1,88.56,1,11,46,4,Fall
6165,88.56,2017-11-14,Best Available Rate,2017-11-14,"14, November",6314,Tuesday,205,King,1,88.56,1,11,46,4,Fall
6166,88.56,2017-11-17,Best Available Rate,2017-11-17,"17, November",6342,Friday,209,Double ,1,88.56,1,11,46,4,Fall
6167,88.56,2018-01-19,Best Available Rate,2018-01-19,"19, January",7138,Friday,202,King,1,88.56,1,1,3,1,Winter
6168,88.56,2018-01-20,Best Available Rate,2018-01-20,"20, January",7146,Saturday,203,King,1,88.56,1,1,3,1,Winter
6169,88.56,2018-05-03,Best Available Rate,2018-05-05,"05, May",8936,Saturday,208,Double ,1,88.56,1,5,18,2,Spring
6170,88.56,2018-12-07,Best Available Rate,2018-12-07,"07, December",12158,Friday,211,Upscale King,1,88.56,1,12,49,4,Winter
6171,88.59333333333332,2017-09-29,Best Available Rate,2017-09-29,"29, September",5852,Friday,202,King,3,265.78,1,9,39,3,Fall
6172,88.59333333333332,2017-09-29,Best Available Rate,2017-09-30,"30, September",5852,Saturday,202,King,3,265.78,1,9,39,3,Fall
6173,88.59333333333332,2017-09-29,Best Available Rate,2017-10-01,"01, October",5852,Sunday,202,King,3,265.78,1,10,39,4,Fall
6174,88.59333333333332,2019-08-07,Best Available Rate,2019-08-07,"07, August",15168,Wednesday,112,Upscale King,3,265.78,1,8,32,3,Summer
6175,88.59333333333332,2019-08-07,Best Available Rate,2019-08-08,"08, August",15168,Thursday,112,Upscale King,3,265.78,1,8,32,3,Summer
6176,88.59333333333332,2019-08-07,Best Available Rate,2019-08-09,"09, August",15168,Friday,112,Upscale King,3,265.78,1,8,32,3,Summer
6177,89.0,2016-07-14,Best Available Rate,2016-08-07,"07, August",167,Sunday,103,King,1,89.0,1,8,31,3,Summer
6178,89.0,2016-07-23,Best Available Rate,2016-08-16,"16, August",243,Tuesday,106,Double ,1,89.0,1,8,33,3,Summer
6179,89.0,2016-07-29,Best Available Rate,2016-07-30,"30, July",317,Saturday,112,Upscale King,1,89.0,1,7,30,3,Summer
6180,89.0,2016-08-13,Best Available Rate,2016-08-13,"13, August",516,Saturday,202,King,1,89.0,1,8,32,3,Summer
6181,89.0,2016-08-17,Best Available Rate,2016-09-10,"10, September",559,Saturday,204,King,1,89.0,1,9,36,3,Fall
6182,89.0,2016-08-23,Best Available Rate,2016-12-09,"09, December",631,Friday,211,Upscale King,2,178.0,1,12,49,4,Winter
6183,89.0,2016-08-23,Best Available Rate,2016-12-10,"10, December",631,Saturday,211,Upscale King,2,178.0,1,12,49,4,Winter
6184,89.0,2016-08-28,Best Available Rate,2016-09-03,"03, September",708,Saturday,208,Double ,2,178.0,1,9,35,3,Fall
6185,89.0,2016-08-28,Best Available Rate,2016-09-04,"04, September",708,Sunday,208,Double ,2,178.0,1,9,35,3,Fall
6186,89.0,2016-08-29,Best Available Rate,2016-10-19,"19, October",711,Wednesday,201,King,3,267.0,1,10,42,4,Fall
6187,89.0,2016-08-29,Best Available Rate,2016-10-20,"20, October",711,Thursday,201,King,3,267.0,1,10,42,4,Fall
6188,89.0,2016-08-29,Best Available Rate,2016-10-21,"21, October",711,Friday,201,King,3,267.0,1,10,42,4,Fall
6189,89.0,2016-08-31,Best Available Rate,2016-09-03,"03, September",727,Saturday,107,King,1,89.0,1,9,35,3,Fall
6190,89.0,2016-09-15,Best Available Rate,2016-09-16,"16, September",914,Friday,112,Upscale King,1,89.0,1,9,37,3,Fall
6191,89.0,2016-09-21,Booking.com,2016-09-21,"21, September",990,Wednesday,110,Premier King,1,89.0,1,9,38,3,Fall
6192,89.0,2016-09-22,Best Available Rate,2016-09-22,"22, September",1006,Thursday,111,Upscale Jacuzzi King,1,89.0,1,9,38,3,Fall
6193,89.0,2016-09-23,Booking.com,2016-10-04,"04, October",1015,Tuesday,209,Double ,2,178.0,1,10,40,4,Fall
6194,89.0,2016-09-23,Booking.com,2016-10-05,"05, October",1015,Wednesday,209,Double ,2,178.0,1,10,40,4,Fall
6195,89.0,2016-10-19,Best Available Rate,2016-10-19,"19, October",1378,Wednesday,111,Upscale Jacuzzi King,1,89.0,1,10,42,4,Fall
6196,89.0,2016-12-07,Best Available Rate,2016-12-07,"07, December",1867,Wednesday,112,Upscale King,1,89.0,1,12,49,4,Winter
6197,89.0,2018-03-12,Best Available Rate,2018-03-12,"12, March",8154,Monday,212,King,1,89.0,1,3,11,1,Spring
6198,89.0,2018-06-25,Best Available Rate,2018-06-25,"25, June",9432,Monday,104,Double ,1,89.0,1,6,26,2,Summer
6199,89.0,2018-07-23,Best Available Rate,2018-07-23,"23, July",9685,Monday,111,Upscale Jacuzzi King,1,89.0,1,7,30,3,Summer
6200,89.10000000000001,2016-06-30,Best Available Rate,2016-08-04,"04, August",50,Thursday,207,King,3,267.3,1,8,31,3,Summer
6201,89.10000000000001,2016-06-30,Best Available Rate,2016-08-05,"05, August",50,Friday,207,King,3,267.3,1,8,31,3,Summer
6202,89.10000000000001,2016-06-30,Best Available Rate,2016-08-06,"06, August",50,Saturday,207,King,3,267.3,1,8,31,3,Summer
6203,89.25,2016-10-29,Expedia,2017-05-04,"04, May",1471,Thursday,103,King,2,178.5,1,5,18,2,Spring
6204,89.25,2016-10-29,Expedia,2017-05-05,"05, May",1471,Friday,103,King,2,178.5,1,5,18,2,Spring
6205,89.25,2017-03-29,Expedia,2017-05-22,"22, May",3559,Monday,211,Upscale King,2,178.5,1,5,21,2,Spring
6206,89.25,2017-03-29,Expedia,2017-05-23,"23, May",3559,Tuesday,211,Upscale King,2,178.5,1,5,21,2,Spring
6207,89.25,2017-04-12,Expedia,2017-06-14,"14, June",3752,Wednesday,105,Premier King,1,89.25,1,6,24,2,Summer
6208,89.26,2016-10-09,Expedia,2017-03-18,"18, March",1237,Saturday,103,King,1,89.26,1,3,11,1,Spring
6209,89.26,2016-10-21,Expedia,2017-01-21,"21, January",1390,Saturday,103,King,1,89.26,1,1,3,1,Winter
